"ORDER","FAMILY","SCI_NAME","PRIMARY_COM_NAME","DECISION_FINAL","GENERAL_CAT"
"Passeriformes","Alaudidae (Larks)","Mirafra_pulpa","Friedmann's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Mirafra_albicauda","White-tailed Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Mirafra cheniana","Melodious Lark","Behavior","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra javanica","Singing Bushlark","Behavior","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_collaris","Collared Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Mirafra_rufocinnamomea","Flappet Lark","Behavior","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_angolensis","Angola Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Corypha kurrae","Highland Lark","Natural History","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_apiata","Cape Clapper Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_fasciolata","Eastern Clapper Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Corypha kabalii","Plains Lark","Natural History","natural history"
"Passeriformes","Alaudidae (Larks)","Corypha nigrescens","Plateau Lark","Natural History","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_africana","Rufous-naped Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Corypha athi","Sentinel Lark","Behavior","natural history"
"Passeriformes","Alaudidae (Larks)","Corypha somalica","Somali Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Mirafra_hypermetra","Red-winged Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Corypha sharpii","Russet Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Corypha kidepoensis","Kidepo Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Lullula_arborea","Wood Lark","Natural History","natural history"
"Passeriformes","Alaudidae (Larks)","Spizocorys_starki","Stark's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Spizocorys_personata","Masked Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Spizocorys_conirostris","Pink-billed Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Spizocorys_fringillaris","Botha's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Spizocorys_fremantlii","Short-tailed Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Spizocorys_obbiensis","Obbia Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Spizocorys_sclateri","Sclater's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Alauda_leucoptera","White-winged Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Alauda razae","Raso Skylark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alauda_arvensis","Eurasian Skylark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alauda_gulgula","Oriental Skylark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Galerida_modesta","Sun Lark","Miscellaneous","human"
"Passeriformes","Alaudidae (Larks)","Galerida_magnirostris","Large-billed Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Galerida_deva","Tawny Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Galerida_theklae","Thekla's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Galerida_cristata","Crested Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Galerida_malabarica","Malabar Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Eremophila_alpestris","Horned Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Eremophila_bilopha","Temminck's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Calandrella_eremica","Rufous-capped Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Calandrella_blanfordi","Blanford's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Calandrella_brachydactyla","Greater Short-toed Lark","Size","physical trait"
"Passeriformes","Alaudidae (Larks)","Calandrella_cinerea","Red-capped Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Calandrella_acutirostris","Hume's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Calandrella_dukhunensis","Mongolian Short-toed Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Melanocorypha_bimaculata","Bimaculated Lark","Both sexes physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Melanocorypha_maxima","Tibetan Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Melanocorypha_mongolica","Mongolian Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Melanocorypha_calandra","Calandra Lark","Local language","human"
"Passeriformes","Alaudidae (Larks)","Melanocorypha_yeltoniensis","Black Lark","Male physical trait","physical trait"
"Passeriformes","Alaudidae (Larks)","Chersophilus_duponti","Dupont's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Eremalauda_dunni","Dunn's Lark","Person","human"
"Passeriformes","Alaudidae (Larks)","Eremalauda_eremodites","Arabian Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alaudala_somalica","Somali Short-toed Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alaudala_cheleensis","Asian Short-toed Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alaudala_rufescens","Mediterranean Short-toed Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alaudala_heinei","Turkestan Short-toed Lark","Geographic Location","natural history"
"Passeriformes","Alaudidae (Larks)","Alaudala_raytal","Sand Lark","Natural History","natural history"
"Passeriformes","Panuridae (Bearded Reedling)","Panurus_biarmicus","Bearded Reedling","Male physical trait","physical trait"
"Passeriformes","Nicatoridae (Nicators)","Nicator_chloris","Western Nicator","Geographic Location","natural history"
"Passeriformes","Nicatoridae (Nicators)","Nicator_gularis","Eastern Nicator","Geographic Location","natural history"
"Passeriformes","Nicatoridae (Nicators)","Nicator_vireo","Yellow-throated Nicator","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_virens","Green Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_denti","Lemon-bellied Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_leucophrys","White-browed Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_brachyura","Northern Crombec","Geographic Location","natural history"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_philippae","Short-billed Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_ruficapilla","Red-capped Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_whytii","Red-faced Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta_isabellina","Somali Crombec","Geographic Location","natural history"
"Passeriformes","Macrosphenidae (African Warblers)","Sylvietta rufescens","Long-billed Crombec","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Achaetops_pycnopygius","Rockrunner","Behavior","natural history"
"Passeriformes","Macrosphenidae (African Warblers)","Melocichla_mentalis","Moustached Grass-Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Sphenoeacus_afer","Cape Grassbird","Geographic Location","natural history"
"Passeriformes","Macrosphenidae (African Warblers)","Cryptillas_victorini","Victorin's Warbler","Person","human"
"Passeriformes","Macrosphenidae (African Warblers)","Macrosphenus_kempi","Kemp's Longbill","Person","human"
"Passeriformes","Macrosphenidae (African Warblers)","Macrosphenus_flavicans","Yellow Longbill","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Macrosphenus_concolor","Gray Longbill","Both sexes physical trait","physical trait"
"Passeriformes","Macrosphenidae (African Warblers)","Macrosphenus_pulitzeri","Pulitzer's Longbill","Person","human"
"Passeriformes","Macrosphenidae (African Warblers)","Macrosphenus_kretschmeri","Kretschmer's Longbill","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Neomixis_tenella","Common Jery","Miscellaneous","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Neomixis_viridis","Green Jery","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Neomixis_striatigula","Stripe-throated Jery","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Micromacronus_leytensis","Leyte Plumed-Warbler","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Micromacronus_sordidus","Mindanao Plumed-Warbler","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_flavicrissalis","Yellow-vented Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_icteropygialis","Yellow-bellied Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_pusilla","Senegal Eremomela","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_canescens","Green-backed Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela scotops","Green-capped Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela gregalis","Karoo Eremomela","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_badiceps","Rufous-crowned Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_turneri","Turner's Eremomela","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_atricollis","Black-necked Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eremomela_usticollis","Burnt-neck Eremomela","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Drymocichla_incana","Red-winged Gray Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Schistolais_leontica","Sierra Leone Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Schistolais_leucopogon","White-chinned Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Oreophilais_robertsi","Roberts's Warbler","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Phragmacia_substriata","Namaqua Warbler","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Urolais_epichlorus","Green Longtail","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Oreolais_pulcher","Black-collared Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Oreolais_ruwenzorii","Rwenzori Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Artisornis_metopias","African Tailorbird","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Artisornis_moreaui","Long-billed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Poliolais_lopezi","White-tailed Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Calamonastes_undosus","Miombo Wren-Warbler","Natural History","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Calamonastes_stierlingi","Stierling's Wren-Warbler","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Calamonastes_simplex","Gray Wren-Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Calamonastes_fasciolatus","Barred Wren-Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Camaroptera_brachyura","Green-backed Camaroptera","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Camaroptera_harterti","Hartert's Camaroptera","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Camaroptera_superciliaris","Yellow-browed Camaroptera","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Camaroptera_chloronota","Olive-green Camaroptera","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Spiloptila_clamans","Cricket Longtail","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Phyllolais_pulchella","Buff-bellied Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_thoracica","Bar-throated Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_fuscigularis","Taita Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_flavigularis","Yellow-throated Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_lynesi","Namuli Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_nigriceps","Black-capped Apalis","Male physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_jacksoni","Black-throated Apalis","Male physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_chariessa","White-winged Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_binotata","Masked Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_personata","Black-faced Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_flavida","Yellow-breasted Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_ruddi","Rudd's Apalis","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_sharpii","Sharpe's Apalis","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_rufogularis","Buff-throated Apalis","Female physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_argentea","Kungwe Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_bamendae","Bamenda Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_goslingi","Gosling's Apalis","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_kaboboensis","Kabobo Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_porphyrolaema","Chestnut-throated Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_chapini","Chapin's Apalis","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_melanocephala","Black-headed Apalis","Male physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_chirindensis","Chirinda Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_cinerea","Gray Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_alticola","Brown-headed Apalis","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis_karamojae","Karamoja Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Apalis stronachi","Maasai Apalis","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_sutorius","Common Tailorbird","Miscellaneous","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_frontalis","Rufous-fronted Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_atrogularis","Dark-necked Tailorbird","Male physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_chaktomuk","Cambodian Tailorbird","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_ruficeps","Ashy Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_sepium","Olive-backed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_sericeus","Rufous-tailed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_castaneiceps","Visayan Tailorbird","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_derbianus","Gray-backed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_chloronotus","Green-backed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_samarensis","Yellow-breasted Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_nigriceps","White-browed Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Orthotomus_cinereiceps","White-eared Tailorbird","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_crinigera","Himalayan Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_striata","Striped Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_cooki","Burmese Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_rocki","Annam Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_polychroa","Brown Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_atrogularis","Black-throated Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_khasiana","Rufous-crowned Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_superciliaris","Hill Prinia","Natural History","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_cinereocapilla","Gray-crowned Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_buchanani","Rufous-fronted Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_rufescens","Rufescent Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_hodgsonii","Gray-breasted Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_familiaris","Bar-winged Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_gracilis","Graceful Prinia","Miscellaneous","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_lepida","Delicate Prinia","Miscellaneous","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_sylvatica","Jungle Prinia","Natural History","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_flaviventris","Yellow-bellied Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_socialis","Ashy Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_subflava","Tawny-flanked Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_inornata","Plain Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_somalica","Pale Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_fluviatilis","River Prinia","Natural History","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_flavicans","Black-chested Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_maculosa","Karoo Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_hypoxantha","Drakensberg Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_molleri","Sao Tome Prinia","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_bairdii","Banded Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_erythroptera","Red-winged Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Prinia_rufifrons","Red-fronted Prinia","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Euryptila subcinnamomea","Cinnamon-breasted Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Scepomycter_winifredae","Mrs. Moreau's Warbler","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Incana_incana","Socotra Warbler","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Malcorus_pectoralis","Rufous-eared Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Bathmocercus_cerviniventris","Black-capped Rufous-Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Bathmocercus_rufus","Black-faced Rufous-Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Hypergerus_atriceps","Oriole Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Eminia_lepida","Gray-capped Warbler","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_erythrops","Red-faced Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_cantans","Singing Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_lateralis","Whistling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_anonymus","Chattering Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_woosnami","Trilling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_bulliens","Bubbling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_chubbi","Chubb's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_hunteri","Hunter's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_nigriloris","Black-lored Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_bakerorum","Kilombero Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_aberrans","Rock-loving Cisticola","Natural History","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola bailunduensis","Huambo Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_bodessa","Boran Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_chiniana","Rattling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_cinereolus","Ashy Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_ruficeps","Red-pate Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_guinea","Dorst's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_rufilatus","Tinkling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola subruficapilla","Gray-backed Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola distinctus","Lynes's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_lais","Wailing Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_restrictus","Tana River Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_njombe","Churring Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_haematocephalus","Coastal Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_anderseni","White-tailed Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_luapula","Luapula Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_pipiens","Chirping Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_lugubris","Ethiopian Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_marginatus","Winding Cisticola","Miscellaneous","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_galactotes","Rufous-winged Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_carruthersi","Carruthers's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_tinniens","Levaillant's Cisticola","Person","human"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_robustus","Stout Cisticola","Size","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_natalensis","Croaking Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_fulvicapilla","Piping Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_aberdare","Aberdare Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_angusticauda","Tabora Cisticola","Geographic Location","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_melanurus","Slender-tailed Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_brachypterus","Siffling Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_rufus","Rufous Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_troglodytes","Foxy Cisticola","Both sexes physical trait","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_nana","Tiny Cisticola","Size","physical trait"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_juncidis","Zitting Cisticola","Behavior","natural history"
"Passeriformes","Cisticolidae (Cisticolas and Allies)","Cisticola_haesitatus","Socotra Cisticola","Geographic Location","natural history"
