ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,Descriptor_Name,Group_Name,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,CATEGORY_1_C,REFERENCE_C,COMMENT_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,ESM_AJS_FINAL_DECISION,DECISION_FINAL,GENERAL_CAT,IOC_TAX,BREEDING_CONTINENT
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira chalybea,Black-necked Wattle-eye,Black-necked,Wattle-eye,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Platysteira chalybea,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira jamesoni,Jameson's Wattle-eye,Jameson's,Wattle-eye,Person,NA,NA,NA,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Platysteira jamesoni,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Platysteira concreta,Yellow-bellied Wattle-eye,Yellow-bellied,Wattle-eye,Both sexes physical trait,NA,NA,The subspecies are very variable including males & females within subspecies but a majority of both sexes do have some version of a yellow belly,Female physical trait,NA,NA,NA,Female physical trait,NA,Male belly is more orange,Female physical trait,NA,NA,Both sexes physical trait,NA,Males and females yellow-bellied in at least some populations,Both sexes physical trait,Both sexes physical trait,physical trait,Platysteira concreta,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis margaritae,Boulton's Batis,Boulton's,Batis,Person,NA,NA,NA,Person,NA,NA,https://en.wikipedia.org/wiki/Margaret%27s_batis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Batis margaritae,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis mixta,Short-tailed Batis,Short-tailed,Batis,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Batis mixta,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis crypta,Dark Batis,Dark,Batis,Male physical trait,NA,NA,Male is black and white and female is cinnamon colored,Male physical trait,NA,NA,"Arguably the female is dark, but since she is rusty I view that as colorful rather than dark.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Batis crypta,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis diops,Rwenzori Batis,Rwenzori,Batis,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Batis diops,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis capensis,Cape Batis,Cape,Batis,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Batis capensis,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis molitor,Chinspot Batis,Chinspot,Batis,Female physical trait,NA,NA,NA,Female physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,physical trait,Batis molitor,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis soror,Pale Batis,Pale,Batis,Both sexes physical trait,NA,NA,"If 'pale' is in reference to crown and back plumage, but this is unclear",Both sexes physical trait,NA,NA,Markings in both male and female paler than chinspot batis.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Batis soror,Africa
Passeriformes,Platysteiridae (Wattle-eyes and Batises),Batis pririt,Pririt Batis,Pririt,Batis,Behavior,NA,NA,onomatapeic,Behavior,NA,NA,"Translated from French: ""The name that Mr. Levaillant imposed on this species, is taken from its cry, pririt"" BotW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,natural history,Batis pririt,Africa
