ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,CATEGORY_1_C,REFERENCE_C,COMMENT_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,ESM_AJS_FINAL_DECISION,DECISION_FINAL,GENERAL_CAT
Passeriformes,Ploceidae (Weavers and Allies),Foudia flavicans,Rodrigues Fody,Geographic Location,NA,NA,Rodrigues is an island which is part of the Republic of Mauritius.,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Ploceidae (Weavers and Allies),Euplectes franciscanus,Northern Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Ploceidae (Weavers and Allies),Euplectes orix,Southern Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Ploceidae (Weavers and Allies),Euplectes nigroventris,Zanzibar Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Ploceidae (Weavers and Allies),Euplectes hordeaceus,Black-winged Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes gierowii,Black Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes afer,Yellow-crowned Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes diadematus,Fire-fronted Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes aureus,Golden-backed Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes capensis,Yellow Bishop,Male physical trait,NA,NA,female has some yellow but not notable enough I'd name her a yellow bishop if I didnt see the male...,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes albonotatus,White-winged Widowbird,Both sexes physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,Male physical trait,NA,NA,Male physical trait,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes macroura,Yellow-mantled Widowbird,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,"Nominate race, not all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes laticauda,Red-cowled Widowbird,Male physical trait,NA,NA,"male only looks like this is breeding plumage, non breeding plumage looks like female",Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes ardens,Red-collared Widowbird,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,"Red-cowled now split into its own species according to BotW, also male physical trait.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes axillaris,Fan-tailed Widowbird,Male physical trait,NA,NA,female tail much smaller comapred to male,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes hartlaubi,Marsh Widowbird,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Passeriformes,Ploceidae (Weavers and Allies),Euplectes psammacromius,Buff-shouldered Widowbird,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes progne,Long-tailed Widowbird,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Ploceidae (Weavers and Allies),Euplectes jacksoni,Jackson's Widowbird,Person,NA,NA,"Frederick Jackson, colonial dministrator",Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Passeriformes,Ploceidae (Weavers and Allies),Amblyospiza albifrons,Grosbeak Weaver,Both sexes physical trait,NA,NA,"giant beak, like grosbeaks",Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Heteromunia pectoralis,Pictorella Munia,Both sexes physical trait,NA,https://www.google.com/books/edition/Australian_Bird_Names/aTytDwAAQBAJ?hl=en&gbpv=1&bsq=pictorella,"from species name, ""pectoralis""- refers to feathers on breast",Random,NA,https://en.wikipedia.org/wiki/Pictorella_mannikin,"So, I am guessing this is a misspelling of pectoralis (which refers to plumage of both sexes, but there is no reason known). ""Gould used the name white-breasted finch in his Birds of Australia (1848) and it was the common name until 1926 when the Royal Australasian Ornithologists Union (RAOU) Official checklist declared the common name to be pectorella mannikin with no explanation.""",Miscellaneous,https://en.wikipedia.org/wiki/Pictorella_mannikin,The name was changed by the Royal Australasian Ornithologists Union in 1926 with no explanation,Both sexes physical trait,https://en.wikipedia.org/wiki/Pictorella_mannikin#cite_note-Names-11,"""Pectoralis derives from the Latin pectoris for the breast but also evoking the Old French word pectorale meaning breastplate which reflects the white scalloped bib on this bird""",Local language,https://en.wikipedia.org/wiki/Pictorella_mannikin,Gould used the name white-breasted finch in his Birds of Australia (1848)[12] and it was the common name until 1926 when the Royal Australasian Ornithologists Union (RAOU) Official checklist declared the common name to be pectorella mannikin with no explanation.[13][11],Both sexes physical trait,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Oreostruthus fuliginosus,Mountain Firetail,Life History,NA,NA,NA,Life History,NA,NA,Both sexes firetailed.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Stagonopleura guttata,Diamond Firetail,Both sexes physical trait,NA,https://www.google.com/books/edition/Australian_Bird_Names/aTytDwAAQBAJ?hl=en&gbpv=1&bsq=diamond,for white spots on side,Both sexes physical trait,NA,NA,Both sexes firetailed.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Stagonopleura oculata,Red-eared Firetail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Female earpatch duller red. Both sexes firetailed.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Stagonopleura bella,Beautiful Firetail,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,Both sexes firetailed.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Passeriformes,Estrildidae (Waxbills and Allies),Neochmia phaeton,Crimson Finch,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,Female has crimson areas but not crimson overall.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Neochmia temporalis,Red-browed Firetail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Emblema pictum,Painted Firetail,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Passeriformes,Estrildidae (Waxbills and Allies),Bathilda ruficauda,Star Finch,General Descriptor,NA,NA,Star like white spots of body,Both sexes physical trait,NA,NA,"cannot find refrence but presumably ""star"" relates to broad white spots down flanks",Miscellaneous,https://en.wikipedia.org/wiki/Star_finch,The name was changed by the Royal Australasian Ornithologists Union in 1926 with no explanation,Both sexes physical trait,NA,"""star"" is reference to the scattered white spots down the breast",Both sexes physical trait,https://en.wikipedia.org/wiki/Star_finch,The broad white spots under its chin and down its flanks give rise to its common name.,Both sexes physical trait,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Aidemosyne modesta,Plum-headed Finch,Male physical trait,NA,NA,Plum head most prominent in male species,Both sexes physical trait,NA,NA,female plum cap smaller,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Stizoptera bichenovii,Double-barred Finch,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Taeniopygia guttata,Zebra Finch,Both sexes physical trait,NA,NA,zebra pattenerd tail,Both sexes physical trait,NA,NA,"cannot find reputable refrence but presumably ""Zebra"" relates to black and white striping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Poephila personata,Masked Finch,Both sexes physical trait,NA,NA,Black coloration around beak,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Poephila acuticauda,Long-tailed Finch,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Poephila cincta,Black-throated Finch,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Spermestes griseicapilla,Gray-headed Silverbill,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Spermestes cucullata,Bronze Mannikin,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Spermestes fringilloides,Magpie Mannikin,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Spermestes bicolor,Black-and-white Mannikin,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lepidopygia nana,Madagascar Munia,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Euodice cantans,African Silverbill,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Euodice malabarica,Indian Silverbill,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Padda oryzivora,Java Sparrow,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Padda fuscata,Timor Sparrow,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Mayrimunia tristissima,Streak-headed Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Mayrimunia leucosticta,White-spotted Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura punctulata,Scaly-breasted Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura kelaarti,Black-throated Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura molucca,Black-faced Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura striata,White-rumped Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura fuscans,Dusky Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura leucogastra,White-bellied Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura leucogastroides,Javan Munia,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura malacca,Tricolored Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura atricapilla,Chestnut Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura ferruginosa,White-capped Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura maja,White-headed Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura pallida,Pale-headed Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura grandis,Grand Munia,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura teerinki,Black-breasted Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura montana,Snow Mountain Munia,Life History,NA,NA,NA,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,Geographic Location,NA,"Snow Mountains, New Guinea",Geographic Location,https://www.britannica.com/place/Maoke-Mountains,"Maoke Mountains, Indonesian Pegunungan Maoke, formerly Snow Mountains, westernmost segment of the central highlands of New Guinea. It is located in the Indonesian province of Papua.",NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura monticola,Alpine Munia,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura vana,Gray-banded Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura nevermanni,Gray-crowned Munia,Male physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,Male physical trait,NA,NA,Both sexes physical trait,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura caniceps,Gray-headed Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura spectabilis,Hooded Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura forbesi,New Ireland Munia,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura hunsteini,Mottled Munia,Random,NA,NA,NA,Both sexes physical trait,NA,NA,"""Race nigerrima sometimes considered a separate species, differing in its all-black crown""",Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura nigerrima,New Hanover Munia,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura flaviprymna,Yellow-rumped Munia,Both sexes physical trait,NA,NA,NA,Geographic Location,NA,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura quinticolor,Five-colored Munia,General Descriptor,NA,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura castaneothorax,Chestnut-breasted Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura stygia,Black Munia,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Passeriformes,Estrildidae (Waxbills and Allies),Lonchura melaena,Bismarck Munia,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Passeriformes,Estrildidae (Waxbills and Allies),Chloebia gouldiae,Gouldian Finch,Person,NA,https://www.dcceew.gov.au/sites/default/files/documents/tsday08-gouldian-finch.pdf,"Named after man who discovered it, John Gould",Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Passeriformes,Estrildidae (Waxbills and Allies),Erythrura prasina,Pin-tailed Parrotfinch,General Descriptor,NA,NA,NA,Male physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Male physical trait,NA,male has a much longer and thinner tail,Both sexes physical trait,NA,NA,Both sexes physical trait,Both sexes physical trait,physical trait
